stop_id,stop_name,stop_lat,stop_lon,muni
4348,Taylor / Preston,52.107241,-106.621472,Saskatoon
4345,Hunter / Sutter,52.078661,-106.609321,Saskatoon
4344,Avenue H / 17th Street,52.121766,-106.681326,Saskatoon
4343,Innovation / Lot F,52.135145,-106.633615,Saskatoon
3878,Louise / Ruth,52.100661,-106.627666,Saskatoon
3871,Louise / Louise,52.102835,-106.606539,Saskatoon
3872,Louise / St Ann's Home,52.100822,-106.607657,Saskatoon
3873,Louise / East Place,52.100178,-106.61738,Saskatoon
3874,Louise / Arlington,52.10062,-106.609999,Saskatoon
3875,Louise / East Center,52.100172,-106.614166,Saskatoon
3877,8th Street / Acadia Drive,52.114553,-106.598185,Saskatoon
5719,Milton / Northumberland,52.136593,-106.721031,Saskatoon
5718,Massey / Northumberland,52.139473,-106.718295,Saskatoon
5715,Avenue P / 29th Street,52.137197,-106.694239,Saskatoon
3118,Witney / 20th Street,52.126456,-106.710188,Saskatoon
5713,Lowe / Pohorecky,52.163285,-106.574965,Saskatoon
5712,33rd Street / Junor,52.144275,-106.717687,Saskatoon
5711,Matheson / Maxwell,52.141362,-106.722086,Saskatoon
5710,33rd Street / Matheson,52.14396,-106.720652,Saskatoon
3904,Lenore / Redberry,52.176634,-106.615467,Saskatoon
3907,Laurier / Confederation,52.133306,-106.723782,Saskatoon
3900,Evergreen / Wyant,52.168249,-106.575778,Saskatoon
3901,Evergreen / Salloum,52.170604,-106.573167,Saskatoon
3902,Evergreen / Kloppenburg,52.170637,-106.567512,Saskatoon
3903,Lenore / Silverwood,52.176896,-106.612856,Saskatoon
3908,Laurier Drive / Confederation,52.133203,-106.725568,Saskatoon
3909,Laurentian / Brock,52.119435,-106.57174,Saskatoon
4167,Ruth Street / Broadway,52.10015,-106.656329,Saskatoon
4166,College / Campus,52.129108,-106.629397,Saskatoon
4165,College Drive / Cumberland,52.129013,-106.634519,Saskatoon
4164,Marquis Drive / Kochar,52.197325,-106.639628,Saskatoon
4163,College / Munroe,52.128975,-106.641978,Saskatoon
